,id,0000_01_10_2021,0001_02_10_2021,0002_03_10_2021,0003_04_10_2021,0004_05_10_2021,0005_06_10_2021,0006_07_10_2021,0007_08_10_2021,0008_09_10_2021,0009_10_10_2021,0010_11_10_2021,0011_12_10_2021,0012_13_10_2021,0013_14_10_2021,0014_15_10_2021,0015_16_10_2021,0016_17_10_2021,0017_18_10_2021,0018_19_10_2021,0019_20_10_2021,0020_21_10_2021,0021_22_10_2021,0022_23_10_2021,0023_24_10_2021,0024_25_10_2021,0025_26_10_2021,0026_27_10_2021,0027_28_10_2021,0028_29_10_2021,0029_30_10_2021,0030_31_10_2021,0031_01_11_2021,0032_02_11_2021,0033_03_11_2021,0034_04_11_2021,0035_05_11_2021,0036_06_11_2021,0037_07_11_2021,0038_08_11_2021,0039_09_11_2021,0040_10_11_2021,0041_11_11_2021,0042_12_11_2021,0043_13_11_2021,0044_14_11_2021,0045_15_11_2021,0046_16_11_2021,0047_17_11_2021,0048_18_11_2021,0049_19_11_2021,0050_20_11_2021,0051_21_11_2021,0052_22_11_2021,0053_23_11_2021,0054_24_11_2021,0055_25_11_2021,0056_26_11_2021,0057_27_11_2021,0058_28_11_2021,0059_29_11_2021,0060_30_11_2021,0061_01_12_2021,0062_02_12_2021,0063_03_12_2021,0064_04_12_2021,0065_05_12_2021,0066_06_12_2021,0067_07_12_2021,0068_08_12_2021,0069_09_12_2021,0070_10_12_2021,0071_11_12_2021,0072_12_12_2021,0073_13_12_2021,0074_14_12_2021,0075_15_12_2021,0076_16_12_2021,0077_17_12_2021,0078_18_12_2021,0079_19_12_2021,0080_20_12_2021,0081_21_12_2021,0082_22_12_2021,0083_23_12_2021,0084_24_12_2021,0085_25_12_2021,0086_26_12_2021,0087_27_12_2021,0088_28_12_2021,0089_29_12_2021,0090_30_12_2021,0091_31_12_2021
10,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2536342,13.451557,12.170067,10.888577,9.413532,14.428069,28.436804,36.147797,32.446973,27.271104,23.492515,21.29896,19.211025,17.929535,16.648045,16.007301,15.366556,13.278621,5.5455741,1.9883962,0.9941981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8943792,24.118443,26.482065,21.968995,20.687505,18.631794,15.963193,13.068814
11,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2536342,13.451557,12.170067,10.888577,9.413532,14.428069,28.436804,36.147797,32.446973,27.271104,23.492515,21.29896,19.211025,17.929535,16.648045,16.007301,15.366556,13.278621,5.5455741,1.9883962,0.9941981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8943792,24.118443,26.482065,21.968995,20.687505,18.631794,15.963193,13.068814
12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2540276500000003,13.4530865,12.171574,10.890062,9.41518565,14.4312965,28.4426855,36.154521,32.4531015,27.276805500000002,23.497654,21.30429,19.216141999999998,17.9346295,16.6531175,16.012362,15.371606,13.2834575,5.5488592,1.9905566000000001,0.9952783000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89478375,24.1193965,26.4843345,21.971558,20.6900455,18.635077,15.966836,13.0720525
13,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2460353,13.431968,12.155882,10.879796,9.4077054,14.391847,28.371705,36.053991,32.365917,27.205752,23.431807,21.235803,19.155721,17.879634,16.603548,15.965505,15.327462,13.247379,5.5393246,1.9914346,0.99571729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8840784,24.062718,26.414604,21.918251,20.642165,18.582062,15.913968,13.02989
14,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2460353,13.431968,12.155882,10.879796,9.4077054,14.391847,28.371705,36.053991,32.365917,27.205752,23.431807,21.235803,19.155721,17.879634,16.603548,15.965505,15.327462,13.247379,5.5393246,1.9914346,0.99571729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8840784,24.062718,26.414604,21.918251,20.642165,18.582062,15.913968,13.02989
15,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2460353,13.431968,12.155882,10.879796,9.4077054,14.391847,28.371705,36.053991,32.365917,27.205752,23.431807,21.235803,19.155721,17.879634,16.603548,15.965505,15.327462,13.247379,5.5393246,1.9914346,0.99571729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8840784,24.062718,26.414604,21.918251,20.642165,18.582062,15.913968,13.02989
16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2383998,13.412251,12.141577,10.870902,9.4017594,14.355359,28.306123,35.959608,32.28434,27.139929,23.370672,21.172203,19.099998,17.829324,16.558649,15.923312,15.287975,13.21577,5.5328447,1.9943309,0.99716543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8737369,24.006856,26.346901,21.867267,20.596593,18.532044,15.864433,12.990696
17,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2383998,13.412251,12.141577,10.870902,9.4017594,14.355359,28.306123,35.959608,32.28434,27.139929,23.370672,21.172203,19.099998,17.829324,16.558649,15.923312,15.287975,13.21577,5.5328447,1.9943309,0.99716543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8737369,24.006856,26.346901,21.867267,20.596593,18.532044,15.864433,12.990696
18,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2383998,13.412251,12.141577,10.870902,9.4017594,14.355359,28.306123,35.959608,32.28434,27.139929,23.370672,21.172203,19.099998,17.829324,16.558649,15.923312,15.287975,13.21577,5.5328447,1.9943309,0.99716543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8737369,24.006856,26.346901,21.867267,20.596593,18.532044,15.864433,12.990696
19,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2544211,13.454616,12.173081,10.891547,9.4168393,14.434524,28.448567,36.161245,32.45923,27.282507,23.502793,21.30962,19.221259,17.939724,16.65819,16.017423,15.376656,13.288294,5.5521443,1.992717,0.9963585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8951883,24.12035,26.486604,21.974121,20.692586,18.63836,15.970479,13.075291
20,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2544211,13.454616,12.173081,10.891547,9.4168393,14.434524,28.448567,36.161245,32.45923,27.282507,23.502793,21.30962,19.221259,17.939724,16.65819,16.017423,15.376656,13.288294,5.5521443,1.992717,0.9963585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8951883,24.12035,26.486604,21.974121,20.692586,18.63836,15.970479,13.075291
21,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2544211,13.454616,12.173081,10.891547,9.4168393,14.434524,28.448567,36.161245,32.45923,27.282507,23.502793,21.30962,19.221259,17.939724,16.65819,16.017423,15.376656,13.288294,5.5521443,1.992717,0.9963585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8951883,24.12035,26.486604,21.974121,20.692586,18.63836,15.970479,13.075291
22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2544211,13.454616,12.173081,10.891547,9.4168393,14.434524,28.448567,36.161245,32.45923,27.282507,23.502793,21.30962,19.221259,17.939724,16.65819,16.017423,15.376656,13.288294,5.5521443,1.992717,0.9963585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8951883,24.12035,26.486604,21.974121,20.692586,18.63836,15.970479,13.075291
23,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2581923,13.464319,12.1800935,10.895868499999999,9.4196832,14.4524525,28.4807855,36.207733000000005,32.499388499999995,27.314858,23.532851,21.340891,19.248626,17.9644005,16.6801755,16.038063,15.395950500000001,13.303685000000002,5.555141300000001,1.9911273,0.995563655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9003049,24.1480735,26.520127000000002,21.9993065,20.715080999999998,18.6630155,15.994869999999999,13.094565
24,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2544211,13.454616,12.173081,10.891547,9.4168393,14.434524,28.448567,36.161245,32.45923,27.282507,23.502793,21.30962,19.221259,17.939724,16.65819,16.017423,15.376656,13.288294,5.5521443,1.992717,0.9963585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8951883,24.12035,26.486604,21.974121,20.692586,18.63836,15.970479,13.075291
25,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2460353,13.431968,12.155882,10.879796,9.4077054,14.391847,28.371705,36.053991,32.365917,27.205752,23.431807,21.235803,19.155721,17.879634,16.603548,15.965505,15.327462,13.247379,5.5393246,1.9914346,0.99571729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8840784,24.062718,26.414604,21.918251,20.642165,18.582062,15.913968,13.02989
26,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2460353,13.431968,12.155882,10.879796,9.4077054,14.391847,28.371705,36.053991,32.365917,27.205752,23.431807,21.235803,19.155721,17.879634,16.603548,15.965505,15.327462,13.247379,5.5393246,1.9914346,0.99571729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8840784,24.062718,26.414604,21.918251,20.642165,18.582062,15.913968,13.02989
27,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24221755,13.4221095,12.1487295,10.875349,9.4047324,14.373603,28.338914,36.0067995,32.325128500000005,27.1728405,23.4012395,21.204003,19.1278595,17.854478999999998,16.5810985,15.9444085,15.3077185,13.2315745,5.536084649999999,1.9928827500000001,0.9964413599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87890765,24.034787,26.3807525,21.892758999999998,20.619379,18.557053,15.889200500000001,13.010293
28,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2460353,13.431968,12.155882,10.879796,9.4077054,14.391847,28.371705,36.053991,32.365917,27.205752,23.431807,21.235803,19.155721,17.879634,16.603548,15.965505,15.327462,13.247379,5.5393246,1.9914346,0.99571729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8840784,24.062718,26.414604,21.918251,20.642165,18.582062,15.913968,13.02989
